name,name1,nationality,nationality1,dob,dob1,occupation,occupation1
Mikhail Khodorkovsky,Mikhail Khodorkovsky,,Russian,6/26/1963,6/26/1963,http://dbpedia.org/resource/Bank_Menatep,The New Times Columnist
Mikhail Khodorkovsky,Mikhail Khodorkovsky,,Russian,6/26/1963,6/26/1963,http://dbpedia.org/resource/Yukos,The New Times Columnist
Mikhail Khodorkovsky,Mikhail Khodorkovsky,,Russian,6/26/1963,6/26/1963,http://dbpedia.org/resource/Open_Russia,The New Times Columnist
Mikhail Khodorkovsky,Mikhail Khodorkovsky,,Russian,6/26/1963,6/26/1963,http://dbpedia.org/resource/The_New_Times_(magazine),The New Times Columnist
Robin Li,Robin Li,,Chinese,11/17/1968,11/17/1968,http://dbpedia.org/resource/Software_engineer,http://dbpedia.org/resource/Software_engineer
Robin Li,Robin Li,,Chinese,11/17/1968,11/17/1968,http://dbpedia.org/resource/List_of_Internet_entrepreneurs,http://dbpedia.org/resource/Software_engineer
Robin Li,Robin Li,,Chinese,11/17/1968,11/17/1968,http://dbpedia.org/resource/Robin_Li__PersonFunction__1,http://dbpedia.org/resource/Software_engineer
Robin Li,Robin Li,,Chinese,11/17/1968,11/17/1968,http://dbpedia.org/resource/Software_engineer,http://dbpedia.org/resource/Internet_entrepreneur
Robin Li,Robin Li,,Chinese,11/17/1968,11/17/1968,http://dbpedia.org/resource/List_of_Internet_entrepreneurs,http://dbpedia.org/resource/Internet_entrepreneur
Robin Li,Robin Li,,Chinese,11/17/1968,11/17/1968,http://dbpedia.org/resource/Robin_Li__PersonFunction__1,http://dbpedia.org/resource/Internet_entrepreneur
Thomas Schmidheiny,Thomas Schmidheiny,,Swiss,12/17/1945,12/17/1945,http://dbpedia.org/resource/LafargeHolcim,Major shareholder of LafargeHolcim
Thomas Schmidheiny,Thomas Schmidheiny,,Swiss,12/17/1945,12/17/1945,http://dbpedia.org/resource/Thomas_Schmidheiny__PersonFunction__1,Major shareholder of LafargeHolcim
Nick Woodman,Nick Woodman,,American,6/24/1975,6/24/1975,http://dbpedia.org/resource/Nick_Woodman__PersonFunction__1,"Founder and CEO, GoPro"
Nick Woodman,Nick Woodman,,American,6/24/1975,6/24/1975,http://dbpedia.org/resource/GoPro,"Founder and CEO, GoPro"
W. A. Moncrief Jr.,W. A. Moncrief Jr.,,United States,3/27/1920,3/27/1920,http://dbpedia.org/resource/William_Moncrief__PersonFunction__1,Businessman
Xavier Niel,Xavier Niel,,French,8/25/1967,8/25/1967,http://dbpedia.org/resource/Xavier_Niel__PersonFunction__1,Businessman
David Duffield,David Duffield,,American,9/21/1941,9/21/1941,"http://dbpedia.org/resource/Workday,_Inc.","Chair of Workday, Inc."
David Duffield,David Duffield,,American,9/21/1941,9/21/1941,http://dbpedia.org/resource/David_Duffield__PersonFunction__1,"Chair of Workday, Inc."
David Shaw,David Shaw,,American,3/29/1951,3/29/1951,http://dbpedia.org/resource/Hedge_fund,"Investor, computational biochemist, and former hedge fund manager"
David Shaw,David Shaw,,American,3/29/1951,3/29/1951,http://dbpedia.org/resource/David_E._Shaw__PersonFunction__1,"Investor, computational biochemist, and former hedge fund manager"
David Filo,David Filo,,American,4/20/1966,4/20/1966,http://dbpedia.org/resource/Organizational_founder,"Co-founder and Chief Yahoo, Yahoo! Inc."
David Filo,David Filo,,American,4/20/1966,4/20/1966,http://dbpedia.org/resource/Yahoo!,"Co-founder and Chief Yahoo, Yahoo! Inc."
David Filo,David Filo,,American,4/20/1966,4/20/1966,http://dbpedia.org/resource/David_Filo__PersonFunction__1,"Co-founder and Chief Yahoo, Yahoo! Inc."
David Tepper,David Tepper,,American,9/11/1957,9/11/1957,http://dbpedia.org/resource/Hedge_fund,Hedge fund manager
David Tepper,David Tepper,,American,9/11/1957,9/11/1957,http://dbpedia.org/resource/David_Tepper__PersonFunction__1,Hedge fund manager
Dennis Washington,Dennis Washington,,American,7/27/1934,7/27/1934,http://dbpedia.org/resource/Washington_Group_International,"Owner, Washington Group Intl. and Seaspan Marine Corporation"
Dennis Washington,Dennis Washington,,American,7/27/1934,7/27/1934,http://dbpedia.org/resource/Dennis_Washington__PersonFunction__1,"Owner, Washington Group Intl. and Seaspan Marine Corporation"
Dennis Washington,Dennis Washington,,American,7/27/1934,7/27/1934,http://dbpedia.org/resource/Seaspan_ULC,"Owner, Washington Group Intl. and Seaspan Marine Corporation"
Nadhmi Auchi,Nadhmi Auchi,,British,6/11/1937,6/11/1937,http://dbpedia.org/resource/Nadhmi_Auchi__PersonFunction__1,Businessman and Philanthropist
Martin Bouygues,Martin Bouygues,,French,5/3/1952,5/3/1952,http://dbpedia.org/resource/Bouygues,"Chairman and CEO, Bouygues"
Martin Bouygues,Martin Bouygues,,French,5/3/1952,5/3/1952,http://dbpedia.org/resource/Martin_Bouygues__PersonFunction__1,"Chairman and CEO, Bouygues"
Marvin Davis,Marvin Davis,,American,8/31/1925,8/31/1925,http://dbpedia.org/resource/Marvin_Davis__PersonFunction__1,Businessman
Mary Perkins,Mary Perkins,,British,2/14/1944,2/14/1944,http://dbpedia.org/resource/Mary_Perkins__PersonFunction__1,Businesswoman
Michael Jaharis,Michael Jaharis,,American,7/16/1928,7/16/1928,http://dbpedia.org/resource/Michael_Jaharis__PersonFunction__1,Lawyer and Businessman
Micky Jagtiani,Micky Jagtiani,,Indian,8/15/1952,8/15/1952,http://dbpedia.org/resource/Landmark_Group,Chairman and owner of Landmark Group
Micky Jagtiani,Micky Jagtiani,,Indian,8/15/1952,8/15/1952,http://dbpedia.org/resource/Micky_Jagtiani__PersonFunction__1,Chairman and owner of Landmark Group
Mikhail Balakin,Mikhail Balakin,,Russian,4/20/1961,4/20/1961,http://dbpedia.org/resource/SU-155,Chairman of SU-155 Group of companies
Mikhail Balakin,Mikhail Balakin,,Russian,4/20/1961,4/20/1961,http://dbpedia.org/resource/Mikhail_Balakin__PersonFunction__1,Chairman of SU-155 Group of companies
Abigail Johnson,Abigail Johnson,,American,12/19/1961,12/19/1961,http://dbpedia.org/resource/Abigail_Johnson__PersonFunction__1,Businesswoman
Carlos Bulgheroni,Carlos Bulgheroni,,Argentine,3/9/1945,3/9/1945,http://dbpedia.org/resource/Bridas_Corporation,"CEO, Bridas"
Carlos Bulgheroni,Carlos Bulgheroni,,Argentine,3/9/1945,3/9/1945,http://dbpedia.org/resource/Carlos_Bulgheroni__PersonFunction__1,"CEO, Bridas"
Hubert Burda,Hubert Burda,,German,2/9/1940,2/9/1940,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publisher
Hubert Burda,Hubert Burda,,German,2/9/1940,2/9/1940,http://dbpedia.org/resource/Hubert_Burda__PersonFunction__1,http://dbpedia.org/resource/Publisher
Kunio Busujima,Kunio Busujima,,Japanese,4/1/1925,4/1/1925,http://dbpedia.org/resource/SANKYO,"Chairman and founder, Sankyo"
Kunio Busujima,Kunio Busujima,,Japanese,4/1/1925,4/1/1925,http://dbpedia.org/resource/Kunio_Busujima__PersonFunction__1,"Chairman and founder, Sankyo"
Daniel Snyder,Daniel Snyder,,American,11/23/1964,11/23/1964,http://dbpedia.org/resource/Washington_Football_Team,Owner of the Washington Football Team
Daniel Snyder,Daniel Snyder,,American,11/23/1964,11/23/1964,http://dbpedia.org/resource/Daniel_Snyder__PersonFunction__1,Owner of the Washington Football Team
David Gottesman,David Gottesman,,United States,4/26/1926,4/26/1926,http://dbpedia.org/resource/David_Gottesman__PersonFunction__1,"Businessman, Investor"
Dennis Tito,Dennis Tito,,United States,8/8/1940,8/8/1940,http://dbpedia.org/resource/Entrepreneurship,http://dbpedia.org/resource/Entrepreneur
Dietmar Hopp,Dietmar Hopp,,German,4/26/1940,4/26/1940,http://dbpedia.org/resource/Dietmar_Hopp__PersonFunction__1,Businessman
Jean-Claude Decaux,Jean-Claude Decaux,,French,9/15/1937,9/15/1937,http://dbpedia.org/resource/JCDecaux,"Founder and CEO, JCDecaux"
Jean-Claude Decaux,Jean-Claude Decaux,,French,9/15/1937,9/15/1937,http://dbpedia.org/resource/Jean-Claude_Decaux__PersonFunction__1,"Founder and CEO, JCDecaux"
Venugopal Dhoot,Venugopal Dhoot,,Indian,9/30/1951,9/30/1951,http://dbpedia.org/resource/Videocon_Group,Founder & Chairman Videocon
Venugopal Dhoot,Venugopal Dhoot,,Indian,9/30/1951,9/30/1951,http://dbpedia.org/resource/Venugopal_Dhoot__PersonFunction__1,Founder & Chairman Videocon
Benjamin de Rothschild,Benjamin de Rothschild,,French,7/30/1963,7/30/1963,http://dbpedia.org/resource/Bank,Banker
Benjamin de Rothschild,Benjamin de Rothschild,,French,7/30/1963,7/30/1963,http://dbpedia.org/resource/Benjamin_de_Rothschild__PersonFunction__1,Banker
Bernie Ecclestone,Bernie Ecclestone,,British,10/28/1930,10/28/1930,http://dbpedia.org/resource/Bernie_Ecclestone__PersonFunction__1,Businessman
Charles F. Dolan,Charles F. Dolan,,American,10/16/1926,10/16/1926,http://dbpedia.org/resource/Cablevision,Former chairman of Cablevision
Charles F. Dolan,Charles F. Dolan,,American,10/16/1926,10/16/1926,http://dbpedia.org/resource/Charles_Dolan__PersonFunction__1,Former chairman of Cablevision
Craig McCaw,Craig McCaw,,American,8/11/1949,8/11/1949,http://dbpedia.org/resource/Craig_McCaw__PersonFunction__1,Businessman and entrepreneur
João Roberto Marinho,João Roberto Marinho,,Brazil,9/16/1953,9/16/1953,http://dbpedia.org/resource/Editorial_board,CEO of the editorial board and vice president of the Grupo Globo
João Roberto Marinho,João Roberto Marinho,,Brazil,9/16/1953,9/16/1953,http://dbpedia.org/resource/Globo_(conglomerate),CEO of the editorial board and vice president of the Grupo Globo
João Roberto Marinho,João Roberto Marinho,,Brazil,9/16/1953,9/16/1953,http://dbpedia.org/resource/João_Roberto_Marinho__PersonFunction__1,CEO of the editorial board and vice president of the Grupo Globo
Michael Otto,Michael Otto,,German,4/12/1943,4/12/1943,http://dbpedia.org/resource/Michael_Otto_(businessman)__PersonFunction__1,Head of Otto Group
Michael Otto,Michael Otto,,German,4/12/1943,4/12/1943,http://dbpedia.org/resource/Otto_GmbH,Head of Otto Group
Miroslav Mišković,Miroslav Mišković,,Serbian,7/5/1945,7/5/1945,http://dbpedia.org/resource/Delta_Holding,President of Delta Holding
Miroslav Mišković,Miroslav Mišković,,Serbian,7/5/1945,7/5/1945,http://dbpedia.org/resource/Miroslav_Mišković__PersonFunction__1,President of Delta Holding
Roberto Marinho,Roberto Marinho,,Brazilian,12/3/1904,12/3/1904,http://dbpedia.org/resource/Roberto_Marinho__PersonFunction__1,businessman
Viatcheslav Moshe Kantor,Viatcheslav Moshe Kantor,,Russia,9/8/1953,9/8/1953,http://dbpedia.org/resource/Viatcheslav_Moshe_Kantor__PersonFunction__1,philanthropist
Viatcheslav Moshe Kantor,Вячеслав Моше Кантор,,Russia,9/8/1953,9/8/1953,http://dbpedia.org/resource/Viatcheslav_Moshe_Kantor__PersonFunction__1,philanthropist
Вячеслав Моше Кантор,Viatcheslav Moshe Kantor,,Russia,9/8/1953,9/8/1953,http://dbpedia.org/resource/Viatcheslav_Moshe_Kantor__PersonFunction__1,philanthropist
Вячеслав Моше Кантор,Вячеслав Моше Кантор,,Russia,9/8/1953,9/8/1953,http://dbpedia.org/resource/Viatcheslav_Moshe_Kantor__PersonFunction__1,philanthropist
Manuel Moroun,Manuel Moroun,,American,6/5/1927,6/5/1927,http://dbpedia.org/resource/Manuel_Moroun__PersonFunction__1,Chairman and CEO of CenTra Inc.
Thomas Pritzker,Thomas Pritzker,,American,6/6/1950,6/6/1950,http://dbpedia.org/resource/Thomas_Pritzker__PersonFunction__1,Hotelier and philanthropist
"John Gokongwei, Jr.","John Gokongwei, Jr.",,Filipino,8/11/1926,8/11/1926,http://dbpedia.org/resource/John_Gokongwei__PersonFunction__1,"Businessman, investor, philanthropist"
John J. Fisher,John J. Fisher,,American,6/1/1961,6/1/1961,http://dbpedia.org/resource/John_J._Fisher__PersonFunction__1,Retail executive
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,Businessman
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,Businessman
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,merchant
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,merchant
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,investor
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,investor
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,drug smuggler
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,drug smuggler
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,fur trader
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,fur trader
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,real estate mogul
John Jacob Astor,John Jacob Astor,,German,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,real estate mogul
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,Businessman
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,Businessman
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,merchant
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,merchant
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,investor
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,investor
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,drug smuggler
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,drug smuggler
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,fur trader
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,fur trader
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/Fur_trade,real estate mogul
John Jacob Astor,John Jacob Astor,,American,1763-07-17,1763-07-17,http://dbpedia.org/resource/John_Jacob_Astor__PersonFunction__1,real estate mogul
John McAfee,John McAfee,,,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,http://dbpedia.org/resource/Perennial_candidate
John McAfee,John McAfee,,,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,
John McAfee,John McAfee,,,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,Businessman
John McAfee,John McAfee,,,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,computer programmer
John McAfee,John McAfee,,American,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,http://dbpedia.org/resource/Perennial_candidate
John McAfee,John McAfee,,American,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,
John McAfee,John McAfee,,American,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,Businessman
John McAfee,John McAfee,,American,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,computer programmer
John McAfee,John McAfee,,British,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,http://dbpedia.org/resource/Perennial_candidate
John McAfee,John McAfee,,British,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,
John McAfee,John McAfee,,British,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,Businessman
John McAfee,John McAfee,,British,9/18/1945,9/18/1945,http://dbpedia.org/resource/John_McAfee__PersonFunction__1,computer programmer
John Tu,John Tu,,American,8/12/1941,8/12/1941,http://dbpedia.org/resource/John_Tu__PersonFunction__1,Businessman
Richard Desmond,Richard Desmond,,British,12/8/1951,12/8/1951,http://dbpedia.org/resource/Richard_Desmond__PersonFunction__1,"Publisher, businessman,"
Viktor Rashnikov,Viktor Rashnikov,,Russian,10/13/1948,10/13/1948,http://dbpedia.org/resource/Magnitogorsk_Iron_and_Steel_Works,"Chairman, Magnitogorsk Iron and Steel Works"
Viktor Rashnikov,Viktor Rashnikov,,Russian,10/13/1948,10/13/1948,http://dbpedia.org/resource/Viktor_Rashnikov__PersonFunction__1,"Chairman, Magnitogorsk Iron and Steel Works"
Vladimir Lisin,Vladimir Lisin,,Russian,5/7/1956,5/7/1956,http://dbpedia.org/resource/Vladimir_Lisin__PersonFunction__1,Businessman
Wallace McCain,Wallace McCain,,Canadian,4/9/1930,4/9/1930,http://dbpedia.org/resource/Wallace_McCain__PersonFunction__1,
Wallace McCain,Wallace McCain,,Canadian,4/9/1930,4/9/1930,http://dbpedia.org/resource/Wallace_McCain__PersonFunction__1,Business executive
Wallace McCain,Wallace McCain,,Canadian,4/9/1930,4/9/1930,http://dbpedia.org/resource/Wallace_McCain__PersonFunction__1,co-founder
Wee Cho Yaw,Wee Cho Yaw,,Singaporean,1/10/1929,1/10/1929,http://dbpedia.org/resource/Wee_Cho_Yaw__PersonFunction__1,Businessman
Brad M. Kelley,Brad M. Kelley,,American,3/27/1956,3/27/1956,http://dbpedia.org/resource/Brad_M._Kelley__PersonFunction__1,Businessperson
Enrique Bañuelos,Enrique Bañuelos,,Spanish,2/14/1966,2/14/1966,http://dbpedia.org/resource/Enrique_Bañuelos__PersonFunction__1,Businessman
Enrique Bañuelos,Enrique Bañuelos,,Spanish,2/14/1966,2/14/1966,http://dbpedia.org/resource/Enrique_Bañuelos__PersonFunction__1,real estate developer
William Fung,William Fung,,Chinese/American,2/21/1949,2/21/1949,http://dbpedia.org/resource/William_Fung__PersonFunction__1,businessman
Seth Klarman,Seth Klarman,,American,5/21/1957,5/21/1957,http://dbpedia.org/resource/Hedge_fund,Hedge fund manager
Seth Klarman,Seth Klarman,,American,5/21/1957,5/21/1957,http://dbpedia.org/resource/Seth_Klarman__PersonFunction__1,Hedge fund manager
Arnon Milchan,Arnon Milchan,,Israeli,12/6/1944,12/6/1944,http://dbpedia.org/resource/Arnon_Milchan__PersonFunction__1,"Businessman, film producer"
George Lindemann,George Lindemann,,American,3/26/1936,3/26/1936,http://dbpedia.org/resource/George_Lindemann__PersonFunction__1,Businessman
Grandhi Mallikarjuna Rao,Grandhi Mallikarjuna Rao,,Indian,7/14/1950,7/14/1950,http://dbpedia.org/resource/GMR_Group,Chairman of GMR Group
Grandhi Mallikarjuna Rao,Grandhi Mallikarjuna Rao,,Indian,7/14/1950,7/14/1950,http://dbpedia.org/resource/Grandhi_Mallikarjuna_Rao__PersonFunction__1,Chairman of GMR Group
Gérard Louis-Dreyfus,Gérard Louis-Dreyfus,,French / American,6/21/1932,6/21/1932,http://dbpedia.org/resource/Gérard_Louis-Dreyfus__PersonFunction__1,Businessman
Jeffrey S. Lorberbaum,Jeffrey S. Lorberbaum,,American,10/24/1954,10/24/1954,http://dbpedia.org/resource/Jeffrey_Lorberbaum__PersonFunction__1,Businessman
